message,label
"您好，您中華電信帳號欠費8,600元，系統將停話處理，請您速撥客服或轉帳補繳，避免門號列入黑名單。",1
阿公～我是阿智啦，我手機壞掉，現在用別人的手機聯絡你，我被抓去警察局了，需要交保1萬才能離開，你可以幫我先匯錢嗎？,1
伯伯您好，現在有特惠活動！只要購買我們的磁氣按摩墊，就能有效改善膝蓋、腰痛、失眠等症狀，限時優惠只要39800元！,1
這裡是國稅局，您的戶頭被通報異常，可能被人冒名開發票逃漏稅，請攜帶存摺、身分證與印章到指定地點配合調查，否則依法偵辦,1
"您好，您符合「新手媽媽補助」資格，只要填寫資料並綁定帳戶，就能領取6,000元現金補助，點此領取👉https://taipower.bill-fix.com",1
我們是專業親子攝影團隊，目前針對6歲以下孩子提供免費寫真服務，只需預付保留金5000元即可安排拍攝時段～,1
"親愛的媽咪您好，我們平台誠徵在家打字、簡單點擊任務，日領$2,000～$5,000！需先繳交保證金$5,000以確認真實身份。",1
老婆我手機壞了現在人在外面臨檢，需要你幫我先轉2萬元給朋友周轉一下，等我晚上回家再說，這是我臨時用的帳號。,1
"恭喜您獲得媽媽醫療補助資格，補助金額高達12,000元，只需匯入1,200元驗證身份，補助款將即日入帳。",1
媽咪妳好，您被選中獲得「免費試用高級嬰兒揹巾」資格，只需付運費$19999元即可宅配送達，快來填單領取吧！,1
您好，我們是【Garena 客服】，您的帳號因異常儲值紀錄將被凍結，請立即購買 MyCard 點數並提供序號以驗證身分，否則帳號將永久停用！,1
"恭喜您獲得【蝦皮百萬回饋】首獎！請您至超商購買1,000元點數卡並提供序號以確認身份，即可領取現金回饋$88,888！",1
【LINE官方抽獎通知】恭喜中獎Switch主機，請於10分鐘內回傳指定超商點數序號以領獎，逾時視同放棄！,1
嗨！我是Youtuber阿宏～你有參加我們抽獎活動喔！你抽中iPhone手機啦！請先用LINE聯絡小編並購買5000元點數驗證資格💡,1
欸我手機不方便打字，你可以幫我去買一下點數卡嗎？我有急用，回頭馬上轉給你，我現在在外面不能行動QQ,1
"我們是【天堂M代儲官方】，本週限時代儲8折優惠，請先購買2,000元MyCard點數並提供卡號及密碼完成充值～",1
"您好，您有一件國際包裹尚未繳納稅金，請儘速透過7-11購買點數卡$1,000元完成補繳，逾期包裹將退運！",1
寶貝我最近手機被鎖，需要你幫我買一下點數，我等等賣掉它就可以解鎖帳號了～拜託幫我一次好嗎🥺,1
"您好，您在IG上參加的團購操作錯誤，目前需您先支付錯誤金額的點數卡$1,000元，待系統核對後立刻退款，請儘速回覆序號！",1
"🔥【限時優惠】正宗苗栗老梅乾一斤只要$3999！全家宅配到府～
👉數量不多，先私訊＋LINE搶購
📌先匯款保留，晚了就沒了喔！",1
"👜【正品COACH小包出清】百貨公司撤櫃品，低至3折！
🎯網友小婷分享使用照，信任度UP
📩私訊小編＋LINE付款保留",1
"📱【二手iPhone 16超便宜】只要$9,000！
⚠️限量一台，快私訊搶購
🔗提供帳號匯款，標榜當天寄出",1
"🎮【Switch 2 OLED版限量現貨】$4,500免運帶回家！
🧾附發票、保固
📩LINE下單付款即可安排出貨",1
親愛的市民朋友，因選務支出增加，市長辦公室急需臨時資金周轉，請您先行匯款至以下帳號，待選後會一併回報，謝謝您的支持！,1
【阿肥區長】您好，我是阿肥區長，選舉將近資金緊張，急需週轉，請您幫忙匯款支持，帳號是543，感謝您的幫助！,1
您好，我是里長沃德，最近選舉活動資金不足，請幫忙匯款至指定帳戶，這對我們推動社區發展很重要，感激不盡！,1
【大肥議員】您好，因疫情影響選舉募款困難，請您先幫忙匯款支援，稍後會有專人說明後續事宜，感謝您的體諒！,1
大家好，我是您認識的區長沃德，近期需週轉一筆現金作為選舉經費，請匯款到XXX帳戶，感謝您的理解與支持！,1
您好，我是沃德區長，因疫情影響導致選舉活動經費不足，急需一筆流動資金週轉，請您先匯款新台幣2萬元至以下帳戶，完成後會有專人與您聯絡說明後續補助細節，感謝您的支持與配合,1
市長辦公室因應選舉準備，現正緊急調度經費，您先匯款3萬元至指定帳戶，我們會提供相關收據並安排專人回訪，保障您的權益，請盡速處理以免影響活動進度。,1
我是○○議員，近期選舉資金遭遇困難，急需您的協助提供週轉金，匯款後請回覆交易明細，以便後續核銷，所有款項均會用於服務地方民眾，懇請您體諒並支持。,1
這裡是○○區長辦公室，近期選舉將至，需先行支付廣告宣傳費用，請您匯款新台幣1萬元至指定帳戶，稍後會給予正式發票及感謝狀，感謝您的支持與合作。,1
您好，我是您區的議員○○，因選舉支出龐大，需先籌措部分資金支應活動，請您先匯款至下方帳號，款項會全數用於選舉相關支出，請您放心。,1
市長辦公室緊急通知，因資料遭駭客入侵，需臨時調度資金處理危機，請您先行匯款協助解決安全問題，匯款後請保持電話暢通，專人將會為您詳細說明。,1
我是您社區的里長○○，選舉資金有部分缺口，若您願意協助，請先匯款指定帳號，款項會由我們公開管理，並於選舉後公開帳目，感謝您對社區的支持與付出！,1
您好，我是你剛認識的好友，這個投資網站很穩定，每週都能賺取穩定收益，現在入金4000元，就能開始賺錢，你趕快來申請帳號，先繳交保證金，開始賺錢吧！,1
兄弟，這投資平台超安全，都是大公司背書，你只要先付保證金，就能每天看到收益增加，錢很快就能回本，別猶豫了，快點加入！,1
嗨！你看這個投資專案，每周都有分紅，我都已經入金了，現金流超棒，你快申請帳號，繳保證金後，等我帶你賺錢！,1
投資網站新手優惠來了，只要交保證金，就能享受高額獲利保障，週週有收益，錢滾錢很快，別錯過了，趕快註冊！,1
最近這平台超熱門，很多人都賺到錢了，你要不要跟我一起試試？先交保證金，網站會幫你操作，賺錢真的很簡單，現在不開始更待何時！,1
哈囉！最近我們投資的平台收益非常穩定，每週都能看到回報，現在新用戶有特別優惠，只要入金4000元作為保證金，就能享受每日分紅，投資零風險保本，等你一起加入，一起賺錢！,1
你好，剛剛聊得很愉快！我跟你說，這個虛擬貨幣投資網站有內線消息，能穩賺不賠。只要先交保證金，不用擔心安全問題，平台都是大公司監管，我已經賺了不少錢，你趕快註冊，別錯過！,1
最近疫情讓很多人收入減少，我這邊有個投資管道，風險極低，每月固定分紅。你只需要先入金保證金，之後我會教你怎麼操作，這是讓錢滾錢的好機會，真的很適合你這種剛起步的朋友！,1
我們這個平台的收益方式非常簡單，入金4000元保證金後，系統自動幫你投資各大幣種，每週收益穩定增長，現在推薦你加入還能拿到額外獎金，早點加入賺得多！,1
你放心，這個網站是我親自操作過的，現在每週穩定出金，我們組織也很大，有專人24小時客服。先交保證金後，你就能開始獲利，錢很快就能看到入帳，真的很可靠！,1
投資的事不用怕，我會帶你一步一步操作。這平台是合法登記的，現在新會員有保證金優惠方案，入金4000元保證金就能享受所有服務，系統自動分紅，讓你輕鬆賺錢，現在就來吧！,1
聽我說，現在入金保證金是唯一風險，但有內部團隊操作，收益率非常高。平台每週有收益結算，且可以隨時提領，很多朋友都賺了，別再猶豫了，先交保證金，後面我幫你操作。,1
你放心，這是我親身經歷過的投資管道，現在只要入金保證金，平台會派人代操，幫你操作投資標的，每週都能看到收益報表，讓你安心，先試試看吧！,1
這個網站有專業操盤團隊，入金保證金後會幫你做資產配置，讓你的錢穩定成長，現在加入還有入會優惠，別錯過這次賺錢機會，趕快申請帳號，我幫你辦理。,1
我知道你剛開始接觸投資會有疑慮，但這個平台是真實可靠的，先交保證金後，系統會自動為你做投資配置，收益會自動顯示，你會看到每天的賺錢數字，讓你放心賺錢，趕緊加入,1
大家好，我是XXX投資理財老師，最近發現一個穩定獲利的平台，只要入金5000元就能開始操作，這是我親自驗證過的系統，收益每天都能查到，我帶你一起賺錢，放心跟著做！,1
同學們，最近市場波動大，但我帶你操作的這個平台收益非常穩定，零風險保本，你只要先交保證金4000元，接下來我會教你投資技巧，穩賺不賠，趕快跟我進場！,1
各位投資新手不要怕！我是你的理財老師，我帶你加入這個專業團隊，入金3000元作為保證金後，平台會自動幫你配置資產，穩定獲利，我會在群裡每天分享操作心得，別錯過！,1
親愛的朋友們，我是XXX老師，近期我合作的投資平台表現超好，每週都有分紅，入金門檻低，只要4000元保證金就能開始，風險極低，跟著我操作，你絕對不會後悔！,1
我在理財圈有多年經驗，這次帶大家進入一個可靠的假投資網站，只要入金就能享有高額回報，我會全程陪伴指導，手把手教你如何穩定賺錢，趕快私訊我了解詳情！,1
投資要趁早，我是理財老師沃德，帶你進入一個高收益平台，入金保證金4000元即可開始，每天都能看到收益，這是我多年投資經驗推薦的好機會，別猶豫，現在加入賺更多！,1
大家好，我是投資老師，最近發現這個平台有內線消息，投資回報率高達30%月利，只要先交保證金4000元，平台會幫你自動投資，我會在群組提供操作策略，穩賺無虞！,1
新手投資不用怕，我是XXX老師，帶你認識最新的理財神器，入金4000元後我會教你操作，這平台有專業團隊管理，讓你的資金滾動成長，跟我一起賺錢吧！,1
理財不難，只要有好的老師帶路。我是XXX，帶你加入一個虛擬貨幣投資平台，入金保證金4000元開始，系統自動分紅，每天都有收益報表，跟著我操作，財富快速增值！,1
投資理財很簡單，我是XXX老師，最近發現一個平台，每週穩定分紅，入金保證金低至4000元，零風險保本，我會教你如何操作與提領，現在入場正是時候！,1
嗨，朋友！這是最新虛擬幣投資平台，只要入金1000美元，30天內保證翻倍獲利，沒風險還能隨時提領，我已經入金了，想一起賺錢嗎？快來找我！,1
【限時優惠】我們的虛擬貨幣交易系統搭配AI智能操盤，保證每日穩定收益5%，新會員入金享8%額外獎勵，趕快加入，錯過後悔！,1
